ID,age,income,max_ant,months,score,zone,level,house_type,risk
3903,31,1400,12,135,197,Capital,Profesional,Propia,1
3911,40,2000,37,192,212,Capital,Profesional,Propia,1
3919,37,767.75,0,126,223,Capital,Profesional,Propia,1
3928,46,1324.66,0,169,207,Capital,Profesional,Propia,1
3934,33,1349.34,0,210,207,Capital,Profesional,Propia,1
3944,41,2300,43,146,204,Capital,Profesional,Propia,1
3945,44,2000,41,151,212,Capital,Profesional,Propia,1
3954,32,4840,40,174,219,Capital,Profesional,Propia,1
3976,28,643.56,19,152,197,Capital,Profesional,Propia,1
3982,30,2940,0,136,231,Capital,Profesional,Propia,1
4001,30,19630,80,107,214,Capital,Profesional,Propia,1
4004,32,2636.18,0,141,214,Capital,Profesional,Propia,1
4007,38,26000,84,246,223,Capital,Profesional,Propia,1
4008,35,5142,55,145,221,Capital,Profesional,Propia,1
4011,29,2700,7,123,212,Capital,Profesional,Propia,1
4014,30,752,31,173,202,Capital,Profesional,Propia,1
4024,39,3500,35,150,216,Capital,Profesional,Propia,1
4026,37,2800,0,146,216,Capital,Profesional,Propia,1
4038,37,1826.59,0,225,204,Capital,Profesional,Propia,1
4041,37,1000,29,162,204,Capital,Profesional,Propia,1
4080,28,4431,35,129,207,Capital,Profesional,Propia,1
4094,59,7000,0,149,232,Capital,Profesional,Propia,1
4095,59,7000,0,149,232,Capital,Profesional,Propia,1
4100,35,5250,35,198,196,Capital,Profesional,Propia,1
4103,43,9500,109,115,224,Capital,Profesional,Propia,1
4111,35,8200,57,170,209,Capital,Profesional,Propia,1
4112,51,7000,0,244,209,Capital,Profesional,Propia,1
4113,51,7000,0,244,209,Capital,Profesional,Propia,1
4117,47,18200,61,208,204,Capital,Profesional,Propia,1
4137,65,6700,0,195,223,Capital,Profesional,Propia,1
4139,35,3000,0,183,196,Capital,Profesional,Propia,1
4141,29,3000,48,180,227,Capital,Profesional,Propia,1
4146,33,19316,38,198,219,Capital,Profesional,Propia,1
4151,54,9000,74,262,205,Capital,Profesional,Propia,1
4157,46,3000,47,260,210,Capital,Profesional,Propia,1
4158,57,2500,0,170,250,Capital,Profesional,Propia,1
4171,30,2655,74,120,219,Capital,Profesional,Propia,1
4174,34,3500,16,128,194,Capital,Profesional,Propia,1
4180,40,28000,0,157,224,Capital,Profesional,Propia,1
4187,39,2034,34,220,202,Capital,Profesional,Propia,1
4205,32,4100,0,183,222,Capital,Profesional,Propia,1
4208,28,2870,0,143,219,Capital,Profesional,Propia,1
4213,37,4500,37,147,235,Capital,Profesional,Propia,1
4214,35,4500,37,147,235,Capital,Profesional,Propia,1
4218,37,2481.88,18,296,222,Capital,Profesional,Propia,1
4220,51,2900,35,208,224,Capital,Profesional,Propia,1
4221,37,3400,0,146,216,Capital,Profesional,Propia,1
4226,44,2800,0,174,224,Capital,Profesional,Propia,1
4227,54,6100,91,198,224,Capital,Profesional,Propia,1
4232,56,19383,87,155,231,Capital,Profesional,Propia,1
4238,44,2073.39,28,136,207,Capital,Profesional,Propia,1
4249,58,12100,34,207,213,Capital,Profesional,Propia,1
4253,31,4050,29,147,212,Capital,Profesional,Propia,1
4279,46,1016,109,146,224,Capital,Profesional,Propia,1
4288,46,5500,70,163,214,Capital,Profesional,Propia,1
4297,51,3000,29,331,211,Capital,Profesional,Propia,1
4302,40,1670,0,216,180,Capital,Profesional,Propia,1
4318,33,4000,0,105,219,Capital,Profesional,Propia,1
4321,37,3243.43,30,182,216,Capital,Profesional,Propia,1
4354,50,9120,76,421,215,Capital,Profesional,Propia,1
4356,50,4600,63,180,219,Capital,Profesional,Propia,1
4357,50,4600,63,180,219,Capital,Profesional,Propia,1
4358,67,8898.6,15,131,211,Capital,Profesional,Propia,1
4362,57,7068,101,243,231,Capital,Profesional,Propia,1
4385,32,30000,0,140,214,Capital,Profesional,Propia,1
4387,50,9000,90,332,224,Capital,Profesional,Propia,1
4390,47,12100,11,301,219,Capital,Profesional,Propia,1
4394,40,12050,89,226,204,Capital,Profesional,Propia,1
4402,37,3000,11,162,221,Capital,Profesional,Propia,1
4406,30,2350,20,149,233,Capital,Profesional,Propia,1
4408,42,6300,26,174,236,Capital,Profesional,Propia,1
4409,53,1000,32,263,224,Capital,Profesional,Propia,1
4420,33,2500,50,150,235,Capital,Profesional,Propia,1
4423,38,8000,16,234,221,Capital,Profesional,Propia,1
4448,34,7248.19,98,153,221,Capital,Profesional,Propia,1
4455,55,14200,83,241,226,Capital,Profesional,Propia,1
4460,35,17858,0,121,221,Capital,Profesional,Propia,1
4467,37,8093,4,160,226,Capital,Profesional,Propia,1
4476,29,15900,54,162,239,Capital,Profesional,Propia,1
4478,29,1100,43,188,188,Capital,Profesional,Propia,1
4490,55,30000,0,313,250,Capital,Profesional,Propia,1
4496,32,10100,54,225,218,Capital,Profesional,Propia,1
4505,33,4800,87,195,212,Capital,Profesional,Propia,1
4506,33,4800,87,195,212,Capital,Profesional,Propia,1
4515,36,2129.42,58,194,221,Capital,Profesional,Propia,1
4523,39,6350,12,118,221,Capital,Profesional,Propia,1
4526,37,6600,59,250,220,Capital,Profesional,Propia,1
4536,39,12350,87,290,218,Capital,Profesional,Propia,1
4545,21,865.48,8,174,202,Capital,Profesional,Propia,1
4546,48,6168.06,99,484,217,Capital,Profesional,Propia,1
4547,36,1300,0,192,204,Capital,Profesional,Propia,1
4562,31,3156,66,234,219,Capital,Profesional,Propia,1
4575,54,2700,89,570,204,Capital,Profesional,Propia,1
4580,44,1353.34,50,138,200,Capital,Profesional,Propia,1
4585,37,14214,50,130,235,Capital,Profesional,Propia,1
4587,27,5100,37,131,227,Capital,Profesional,Propia,1
4590,55,2200,11,342,233,Capital,Profesional,Propia,1
4591,34,4000,60,140,221,Capital,Profesional,Propia,1
4596,52,6600,75,280,238,Capital,Profesional,Propia,1
4607,64,30000,52,205,230,Capital,Profesional,Propia,1
4608,40,7500,90,191,224,Capital,Profesional,Propia,1
4609,34,1600,0,295,214,Capital,Profesional,Propia,1
4615,22,1314.93,38,145,185,Capital,Profesional,Propia,1
4621,26,9850,0,131,213,Capital,Profesional,Propia,1
4636,53,11700,110,236,223,Capital,Profesional,Propia,1
4643,52,6600,68,279,200,Capital,Profesional,Propia,1
4645,46,2576.76,30,178,224,Capital,Profesional,Propia,1
4648,44,7201.11,0,198,218,Capital,Profesional,Propia,1
4660,54,13400,104,306,224,Capital,Profesional,Propia,1
4661,48,8857.51,0,420,196,Capital,Profesional,Propia,1
4662,35,4571,40,167,240,Capital,Profesional,Propia,1
4663,53,9208,113,438,204,Capital,Profesional,Propia,1
4667,47,4700,87,142,224,Capital,Profesional,Propia,1
4668,64,9000,0,364,238,Capital,Profesional,Propia,1
4673,41,13199,104,164,217,Capital,Profesional,Propia,1
4678,43,17500,63,186,218,Capital,Profesional,Propia,1
4682,25,1200,18,172,190,Capital,Profesional,Propia,1
4685,39,5500,103,330,228,Capital,Profesional,Propia,1
4696,38,2100,34,157,221,Capital,Profesional,Propia,1
4697,42,24037.25,61,228,219,Capital,Profesional,Propia,1
4699,45,1832,61,279,185,Capital,Profesional,Propia,1
4705,40,14000,19,159,236,Capital,Profesional,Propia,1
4707,62,15000,87,282,233,Capital,Profesional,Propia,1
4708,62,15000,87,282,233,Capital,Profesional,Propia,1
4716,38,6500,89,217,216,Capital,Profesional,Propia,1
4720,38,6500,35,149,214,Capital,Profesional,Propia,1
4730,45,15000,82,221,204,Capital,Profesional,Propia,1
4731,33,9252,61,177,219,Capital,Profesional,Propia,1
4737,38,3555,70,120,216,Capital,Profesional,Propia,1
4739,51,9600,92,421,224,Capital,Profesional,Propia,1
4742,39,4191,106,195,240,Capital,Profesional,Propia,1
4745,45,8887.09,105,424,217,Capital,Profesional,Propia,1
4746,37,2255,77,230,235,Capital,Profesional,Propia,1
4761,44,15000,65,131,219,Capital,Profesional,Propia,1
4778,40,5300,40,257,221,Capital,Profesional,Propia,1
4781,31,10000,16,212,219,Capital,Profesional,Propia,1
4793,47,4193.44,38,205,224,Capital,Profesional,Propia,1
4803,38,5000,0,153,221,Capital,Profesional,Propia,1
4807,58,3000,79,323,219,Capital,Profesional,Propia,1
4808,53,7000,74,486,224,Capital,Profesional,Propia,1
4816,43,3500,109,120,219,Capital,Profesional,Propia,1
4818,34,30000,101,246,221,Capital,Profesional,Propia,1
4820,40,30000,56,221,236,Capital,Profesional,Propia,1
4822,46,5500,108,239,204,Capital,Profesional,Propia,1
4828,38,4646,56,140,214,Capital,Profesional,Propia,1
4838,44,8000,46,360,226,Capital,Profesional,Propia,1
4845,39,6545,38,197,221,Capital,Profesional,Propia,1
4850,38,5500,47,275,216,Capital,Profesional,Propia,1
4852,38,8800,81,174,228,Capital,Profesional,Propia,1
4856,30,4000,93,193,212,Capital,Profesional,Propia,1
4859,64,28500,100,170,247,Capital,Profesional,Propia,1
4860,38,14005,92,214,216,Capital,Profesional,Propia,1
4863,49,2500,43,257,224,Capital,Profesional,Propia,1
4869,43,2491.91,7,142,224,Capital,Profesional,Propia,1
4870,38,8280,20,167,216,Capital,Profesional,Propia,1
4875,41,5600,29,224,231,Capital,Profesional,Propia,1
4887,53,11160,33,214,196,Capital,Profesional,Propia,1
4888,39,1965.29,25,215,221,Capital,Profesional,Propia,1
4889,36,3300,17,131,216,Capital,Profesional,Propia,1
4896,34,5300,67,198,209,Capital,Profesional,Propia,1
4897,27,3000,41,138,228,Capital,Profesional,Propia,1
4898,56,5900,89,451,238,Capital,Profesional,Propia,1
4899,37,4196.4,98,252,216,Capital,Profesional,Propia,1
4901,35,5300,0,129,221,Capital,Profesional,Propia,1
4905,42,29149,85,244,224,Capital,Profesional,Propia,1
4906,39,2070,0,144,226,Capital,Profesional,Propia,1
4908,53,4300,106,128,243,Capital,Profesional,Propia,1
4914,36,3000,0,144,216,Capital,Profesional,Propia,1
4916,47,14300,57,336,224,Capital,Profesional,Propia,1
4917,57,30000,115,235,233,Capital,Profesional,Propia,1
4919,51,30000,0,375,217,Capital,Profesional,Propia,1
4920,41,12994,92,186,219,Capital,Profesional,Propia,1
4921,45,8000,111,147,236,Capital,Profesional,Propia,1
4922,47,4306,0,371,219,Capital,Profesional,Propia,1
4923,48,18000,80,250,222,Capital,Profesional,Propia,1
4926,36,23145,64,133,216,Capital,Profesional,Propia,1
4927,36,23145,64,133,216,Capital,Profesional,Propia,1
4929,45,28000,17,147,216,Capital,Profesional,Propia,1
4952,32,5479.02,77,168,219,Capital,Profesional,Propia,1
4959,56,6205,66,259,257,Capital,Profesional,Propia,1
4967,41,2013.57,33,298,205,Capital,Profesional,Propia,1
4968,56,8000,85,219,238,Capital,Profesional,Propia,1
4970,57,1340,0,503,232,Capital,Profesional,Propia,1
4971,40,5670.33,92,267,221,Capital,Profesional,Propia,1
4976,58,3100,0,543,231,Capital,Profesional,Propia,1
4981,53,23163.6,108,272,224,Capital,Profesional,Propia,1
4983,45,20000,65,486,217,Capital,Profesional,Propia,1
4989,85,2100,130,210,250,Capital,Profesional,Propia,1
4993,50,30000,72,177,196,Capital,Profesional,Propia,1
4999,45,30000,87,330,224,Capital,Profesional,Propia,1
363,32,482.96,0,130,207,Centro,Profesional,Propia,0
366,51,6500,89,294,224,Centro,Profesional,Propia,0
430,45,763.55,0,129,231,Centro,Profesional,Propia,0
634,25,3913.92,13,128,213,Centro,Profesional,Propia,0
691,64,23300,123,678,218,Centro,Profesional,Propia,0
761,44,3500,88,130,217,Centro,Profesional,Propia,0
927,31,30000,40,143,213,Centro,Profesional,Propia,0
933,27,1790.29,9,142,201,Centro,Profesional,Propia,0
1041,30,1551.08,0,137,219,Centro,Profesional,Propia,0
1272,27,4600,69,167,201,Centro,Profesional,Propia,0
1361,34,10000,97,152,228,Centro,Profesional,Propia,0
2356,30,3500,0,134,219,Centro,Profesional,Propia,1
2811,29,2500,8,131,214,Centro,Profesional,Propia,1
3350,31,7000,0,141,233,Centro,Profesional,Propia,1
3690,37,2200,18,166,221,Centro,Profesional,Propia,1
4032,29,2296.13,15,122,219,Centro,Profesional,Propia,1
4440,40,5555,100,184,204,Centro,Profesional,Propia,1
4447,41,5555,101,184,204,Centro,Profesional,Propia,1
4453,25,3500,15,126,208,Centro,Profesional,Propia,1
4509,37,2697,0,254,214,Centro,Profesional,Propia,1
4884,37,2200,12,233,233,Centro,Profesional,Propia,1
4886,35,7054.65,55,121,214,Centro,Profesional,Propia,1
4984,45,9000,44,171,219,Centro,Profesional,Propia,1
4987,34,11000,99,179,214,Centro,Profesional,Propia,1
112,29,2301.9,0,150,212,Norte,Profesional,Propia,0
173,45,2100,0,144,229,Norte,Profesional,Propia,0
285,30,2750,11,148,219,Norte,Profesional,Propia,0
324,33,1161,30,128,221,Norte,Profesional,Propia,0
350,28,2600,20,137,206,Norte,Profesional,Propia,0
477,38,8500,81,237,195,Norte,Profesional,Propia,0
481,48,1366,16,168,203,Norte,Profesional,Propia,0
501,37,5444,89,242,221,Norte,Profesional,Propia,0
503,33,1800,0,153,200,Norte,Profesional,Propia,0
515,55,10000,121,183,200,Norte,Profesional,Propia,0
522,27,1322.93,0,174,193,Norte,Profesional,Propia,0
529,32,2200,36,150,233,Norte,Profesional,Propia,0
551,26,3500,21,118,232,Norte,Profesional,Propia,0
574,41,11755,100,179,201,Norte,Profesional,Propia,0
582,58,3400,87,414,238,Norte,Profesional,Propia,0
603,49,2760,100,427,209,Norte,Profesional,Propia,0
623,36,30000,88,311,233,Norte,Profesional,Propia,0
667,61,2892.58,0,306,238,Norte,Profesional,Propia,0
696,54,2323.55,0,393,224,Norte,Profesional,Propia,0
799,47,4500,0,194,224,Norte,Profesional,Propia,0
814,25,1641.93,9,131,200,Norte,Profesional,Propia,0
827,34,14005,42,260,196,Norte,Profesional,Propia,0
853,38,2450,50,118,216,Norte,Profesional,Propia,0
894,33,2974.22,12,126,219,Norte,Profesional,Propia,0
939,62,9279.66,48,150,231,Norte,Profesional,Propia,0
961,48,8000,92,149,224,Norte,Profesional,Propia,0
964,39,3250,34,166,229,Norte,Profesional,Propia,0
967,38,1313.5,26,272,204,Norte,Profesional,Propia,0
971,34,496.94,14,152,197,Norte,Profesional,Propia,0
974,28,8500,72,154,219,Norte,Profesional,Propia,0
1072,37,11200,25,126,201,Norte,Profesional,Propia,0
1086,37,8119.98,48,162,221,Norte,Profesional,Propia,0
1098,28,4500,30,210,212,Norte,Profesional,Propia,0
1119,38,5712.49,18,138,240,Norte,Profesional,Propia,0
1121,36,17500,64,206,214,Norte,Profesional,Propia,0
1162,46,30000,103,217,222,Norte,Profesional,Propia,0
1163,36,3219,85,141,233,Norte,Profesional,Propia,0
1190,30,4700,31,149,219,Norte,Profesional,Propia,0
1307,29,4900,17,150,238,Norte,Profesional,Propia,0
1386,50,8069.34,117,391,196,Norte,Profesional,Propia,0
1420,42,2555,115,142,252,Norte,Profesional,Propia,0
1448,38,30000,42,198,214,Norte,Profesional,Propia,0
1458,58,15046,0,112,238,Norte,Profesional,Propia,0
1977,41,14500,17,119,224,Norte,Profesional,Propia,1
2066,36,23500,45,152,221,Norte,Profesional,Propia,1
2133,32,1241.51,6,170,218,Norte,Profesional,Propia,1
2149,32,7800,23,187,203,Norte,Profesional,Propia,1
2283,34,5635,0,157,221,Norte,Profesional,Propia,1
2459,33,30000,65,180,235,Norte,Profesional,Propia,1
2513,32,8300,24,108,219,Norte,Profesional,Propia,1
2524,54,2500,110,134,224,Norte,Profesional,Propia,1
2535,35,18265,,130,201,Norte,Profesional,Propia,1
2560,38,2200,14,126,226,Norte,Profesional,Propia,1
2588,36,6500,0,153,221,Norte,Profesional,Propia,1
2591,33,1500,8,139,216,Norte,Profesional,Propia,1
2621,30,2000,0,145,221,Norte,Profesional,Propia,1
2714,47,14250,9,180,192,Norte,Profesional,Propia,1
2788,35,1500,21,255,220,Norte,Profesional,Propia,1
2858,26,2000,0,121,187,Norte,Profesional,Propia,1
2867,36,10000,36,139,216,Norte,Profesional,Propia,1
2895,30,8450,30,138,233,Norte,Profesional,Propia,1
2981,30,12000,1,132,207,Norte,Profesional,Propia,1
3050,40,6500,0,378,204,Norte,Profesional,Propia,1
3066,61,30000,0,414,218,Norte,Profesional,Propia,1
3260,28,7246,31,170,226,Norte,Profesional,Propia,1
3277,51,1800,33,224,192,Norte,Profesional,Propia,1
3411,53,3085,12,143,217,Norte,Profesional,Propia,1
3421,34,2500,30,166,216,Norte,Profesional,Propia,1
3425,26,1300,19,146,191,Norte,Profesional,Propia,1
3455,36,6000,0,135,201,Norte,Profesional,Propia,1
3472,41,25000,38,170,231,Norte,Profesional,Propia,1
3515,41,6606.63,17,149,217,Norte,Profesional,Propia,1
3527,32,2000,0,176,214,Norte,Profesional,Propia,1
3536,41,1450,75,285,235,Norte,Profesional,Propia,1
3554,30,2024.59,0,134,233,Norte,Profesional,Propia,1
3647,43,1800,0,300,197,Norte,Profesional,Propia,1
3675,51,10500,88,210,218,Norte,Profesional,Propia,1
3714,28,1189.97,0,139,221,Norte,Profesional,Propia,1
3735,28,23600,29,163,231,Norte,Profesional,Propia,1
3745,41,9861,87,268,224,Norte,Profesional,Propia,1
3769,38,3069.23,7,126,221,Norte,Profesional,Propia,1
3783,32,5500,0,130,219,Norte,Profesional,Propia,1
3800,25,900,0,130,188,Norte,Profesional,Propia,1
3841,30,12000,0,132,207,Norte,Profesional,Propia,1
3925,29,10000,0,185,219,Norte,Profesional,Propia,1
4015,49,10200,36,141,252,Norte,Profesional,Propia,1
4016,30,8728.4,0,248,214,Norte,Profesional,Propia,1
4223,42,8173,8,171,224,Norte,Profesional,Propia,1
4244,55,4500,0,156,231,Norte,Profesional,Propia,1
4266,40,11500,88,236,219,Norte,Profesional,Propia,1
4267,32,3500,0,226,212,Norte,Profesional,Propia,1
4304,36,3300,0,126,221,Norte,Profesional,Propia,1
4311,45,1824.22,0,129,212,Norte,Profesional,Propia,1
4326,35,2500,63,123,214,Norte,Profesional,Propia,1
4351,31,2100,0,198,233,Norte,Profesional,Propia,1
4353,42,2402.8,0,158,201,Norte,Profesional,Propia,1
4370,59,1200,0,341,214,Norte,Profesional,Propia,1
4373,32,6800,0,134,219,Norte,Profesional,Propia,1
4374,32,6800,0,134,219,Norte,Profesional,Propia,1
4392,26,2031.49,27,117,218,Norte,Profesional,Propia,1
4446,25,5000,16,118,213,Norte,Profesional,Propia,1
4451,26,30000,0,185,225,Norte,Profesional,Propia,1
4462,33,5845.5,33,150,219,Norte,Profesional,Propia,1
4466,40,3900,19,149,226,Norte,Profesional,Propia,1
4492,61,12000,64,273,238,Norte,Profesional,Propia,1
4510,49,8500,50,206,205,Norte,Profesional,Propia,1
4527,28,2500,11,219,219,Norte,Profesional,Propia,1
4529,43,6500,0,198,204,Norte,Profesional,Propia,1
4578,33,14350,49,200,214,Norte,Profesional,Propia,1
4583,43,2120,0,204,219,Norte,Profesional,Propia,1
4599,29,1655.5,9,148,219,Norte,Profesional,Propia,1
4626,35,1850,0,366,221,Norte,Profesional,Propia,1
4628,34,3256.32,42,143,218,Norte,Profesional,Propia,1
4633,45,7500,103,166,197,Norte,Profesional,Propia,1
4654,40,3900,20,149,233,Norte,Profesional,Propia,1
4664,39,24000,24,153,221,Norte,Profesional,Propia,1
4672,42,30000,18,189,201,Norte,Profesional,Propia,1
4773,51,15000,23,148,224,Norte,Profesional,Propia,1
4792,42,967.98,0,330,207,Norte,Profesional,Propia,1
4801,32,6700,0,120,219,Norte,Profesional,Propia,1
4893,40,17980,102,283,199,Norte,Profesional,Propia,1
4911,36,19250,103,248,221,Norte,Profesional,Propia,1
4935,36,3697,105,219,216,Norte,Profesional,Propia,1
4956,60,30000,28,147,231,Norte,Profesional,Propia,1
4964,74,13500,104,291,247,Norte,Profesional,Propia,1
671,31,2228.21,7,132,212,Oriente,Profesional,Propia,0
816,40,4298.64,11,171,224,Oriente,Profesional,Propia,0
1335,48,5546,50,242,224,Oriente,Profesional,Propia,0
1508,40,1065.19,6,163,187,Oriente,Profesional,Propia,1
1869,36,1900,0,142,204,Oriente,Profesional,Propia,1
1877,27,1672.96,0,126,232,Oriente,Profesional,Propia,1
2225,48,2734.3,0,137,224,Oriente,Profesional,Propia,1
2324,34,2248.76,42,182,219,Oriente,Profesional,Propia,1
2481,27,771.19,0,145,189,Oriente,Profesional,Propia,1
2484,33,1750,0,150,200,Oriente,Profesional,Propia,1
2655,28,2100,0,151,231,Oriente,Profesional,Propia,1
2715,42,7189,0,131,224,Oriente,Profesional,Propia,1
2976,41,4705,0,197,204,Oriente,Profesional,Propia,1
3094,44,2000,0,222,187,Oriente,Profesional,Propia,1
4219,37,877.55,17,165,199,Oriente,Profesional,Propia,1
4377,58,2900,0,240,238,Oriente,Profesional,Propia,1
588,37,2000,0,162,209,Sur,Profesional,Propia,0
595,56,3392,110,203,238,Sur,Profesional,Propia,0
614,51,6200,39,388,224,Sur,Profesional,Propia,0
672,30,5000,93,150,219,Sur,Profesional,Propia,0
752,27,2000,14,132,215,Sur,Profesional,Propia,0
768,57,2500,8,206,212,Sur,Profesional,Propia,0
871,31,5011,39,178,219,Sur,Profesional,Propia,0
1003,57,5900,87,444,238,Sur,Profesional,Propia,0
1033,63,6000,88,329,218,Sur,Profesional,Propia,0
1046,58,11364,94,146,238,Sur,Profesional,Propia,0
1064,29,3882.83,12,159,238,Sur,Profesional,Propia,0
1067,48,2300,0,214,202,Sur,Profesional,Propia,0
1076,43,4000,59,129,224,Sur,Profesional,Propia,0
1111,37,6750,22,227,221,Sur,Profesional,Propia,0
1122,34,4500,34,138,215,Sur,Profesional,Propia,0
1123,45,4760,21,118,224,Sur,Profesional,Propia,0
1126,39,4382,0,246,214,Sur,Profesional,Propia,0
1137,35,2500,70,198,221,Sur,Profesional,Propia,0
1165,42,4000,80,263,218,Sur,Profesional,Propia,0
1206,37,2600,22,258,214,Sur,Profesional,Propia,0
1235,30,2500,1,151,219,Sur,Profesional,Propia,0
1251,40,3500,0,270,221,Sur,Profesional,Propia,0
1299,43,4500,33,288,217,Sur,Profesional,Propia,0
1320,58,3500,1,359,257,Sur,Profesional,Propia,0
1325,42,30000,108,279,204,Sur,Profesional,Propia,0
1336,38,4385,0,250,221,Sur,Profesional,Propia,0
1344,30,3500,57,193,238,Sur,Profesional,Propia,0
1350,44,5000,85,318,208,Sur,Profesional,Propia,0
1413,42,9000,97,393,233,Sur,Profesional,Propia,0
1422,58,3143.45,96,446,257,Sur,Profesional,Propia,0
1426,43,2835.39,29,123,238,Sur,Profesional,Propia,0
1429,35,14500,86,207,221,Sur,Profesional,Propia,0
1433,63,11961,108,536,238,Sur,Profesional,Propia,0
1447,48,23663,79,325,187,Sur,Profesional,Propia,0
1469,65,6700,69,381,238,Sur,Profesional,Propia,0
1497,39,12450,121,245,240,Sur,Profesional,Propia,0
1499,65,20000,38,674,238,Sur,Profesional,Propia,0
1500,38,12450,111,245,240,Sur,Profesional,Propia,0
2663,39,8546,81,187,183,Sur,Profesional,Propia,1
3726,36,6450,15,208,214,Sur,Profesional,Propia,1
3803,22,1258.85,0,170,183,Sur,Profesional,Propia,1
3887,53,1407.79,6,315,225,Sur,Profesional,Propia,1
3891,32,1285.65,22,138,247,Sur,Profesional,Propia,1
4179,32,3500,12,236,193,Sur,Profesional,Propia,1
4289,54,2890,83,168,217,Sur,Profesional,Propia,1
4308,31,2549.32,11,121,212,Sur,Profesional,Propia,1
4348,38,23175,113,228,196,Sur,Profesional,Propia,1
4416,39,3829.94,0,157,240,Sur,Profesional,Propia,1
4426,50,3000,47,306,224,Sur,Profesional,Propia,1
4430,37,5500,90,138,216,Sur,Profesional,Propia,1
4514,52,5500,4,450,224,Sur,Profesional,Propia,1
4517,41,3500,0,164,224,Sur,Profesional,Propia,1
4634,27,1750,22,156,234,Sur,Profesional,Propia,1
4651,50,5700,26,252,224,Sur,Profesional,Propia,1
4671,24,6500,0,158,175,Sur,Profesional,Propia,1
4704,27,5600,38,189,214,Sur,Profesional,Propia,1
4726,51,11375,92,133,224,Sur,Profesional,Propia,1
4728,56,3500,0,496,231,Sur,Profesional,Propia,1
4791,54,2200,26,197,217,Sur,Profesional,Propia,1
4827,48,5920,76,261,243,Sur,Profesional,Propia,1
4831,48,5920,75,261,243,Sur,Profesional,Propia,1
4858,57,8018,90,306,233,Sur,Profesional,Propia,1
4909,49,4100,0,491,224,Sur,Profesional,Propia,1
4918,38,9253,27,143,221,Sur,Profesional,Propia,1
4951,29,2100,50,162,228,Sur,Profesional,Propia,1
4962,47,9250,101,270,217,Sur,Profesional,Propia,1
4963,36,6900,20,137,221,Sur,Profesional,Propia,1
4978,55,8651.11,39,486,238,Sur,Profesional,Propia,1
4982,49,17669,93,372,224,Sur,Profesional,Propia,1
1461,46,30000,90,330,196,Capital,SinEducacion,Propia,0
1970,26,960.09,0,144,188,Capital,SinEducacion,Propia,1
3449,33,1400,68,126,198,Capital,SinEducacion,Propia,1
56,24,2100,20,126,228,Capital,Superior,Propia,0
258,30,3000,7,143,214,Capital,Superior,Propia,0
444,27,2100,17,143,207,Capital,Superior,Propia,0
841,44,30000,35,236,199,Capital,Superior,Propia,0
1114,60,7000,89,162,250,Capital,Superior,Propia,0
1224,52,21800,119,285,224,Capital,Superior,Propia,0
1397,54,20950,92,156,238,Capital,Superior,Propia,0
1454,30,10500,89,258,238,Capital,Superior,Propia,0
1465,51,9000,106,157,197,Capital,Superior,Propia,0
2089,22,2100,12,139,199,Capital,Superior,Propia,1
2422,25,711.92,0,131,191,Capital,Superior,Propia,1
2747,52,4500,0,196,217,Capital,Superior,Propia,1
3304,43,13000,0,198,217,Capital,Superior,Propia,1
3321,34,9916,0,148,216,Capital,Superior,Propia,1
3387,25,9309.35,16,160,188,Capital,Superior,Propia,1
3581,56,5359.62,0,287,179,Capital,Superior,Propia,1
3685,46,30000,55,209,204,Capital,Superior,Propia,1
3687,46,5300,0,210,204,Capital,Superior,Propia,1
3766,37,15846,98,172,230,Capital,Superior,Propia,1
3789,31,1441.01,34,181,197,Capital,Superior,Propia,1
3812,20,2500,9,137,219,Capital,Superior,Propia,1
4109,42,6000,0,257,216,Capital,Superior,Propia,1
4110,41,4000,0,157,218,Capital,Superior,Propia,1
4314,44,9148,83,330,225,Capital,Superior,Propia,1
4329,31,950,16,136,202,Capital,Superior,Propia,1
4334,29,1500,38,198,228,Capital,Superior,Propia,1
4618,34,25000,83,180,221,Capital,Superior,Propia,1
4765,55,11695,87,139,238,Capital,Superior,Propia,1
4777,39,2500,42,210,201,Capital,Superior,Propia,1
923,30,3500,60,222,219,Norte,Superior,Propia,0
977,48,3039,37,444,224,Norte,Superior,Propia,0
2945,47,15000,0,127,236,Norte,Superior,Propia,1
3999,38,2100,0,210,233,Norte,Superior,Propia,1
4985,44,9000,73,296,201,Norte,Superior,Propia,1
3505,28,1002.39,12,132,197,Oriente,Superior,Propia,1
376,41,1800,0,136,205,Sur,Superior,Propia,0
1148,37,1870,9,257,209,Sur,Superior,Propia,0
1166,45,4500,47,221,243,Sur,Superior,Propia,0
1318,47,4200,18,136,180,Sur,Superior,Propia,0
2737,28,1145.1,13,125,194,,Tecnico,Propia,1
25,59,2300,9,182,230,Capital,Tecnico,Propia,0
41,42,2600,0,172,207,Capital,Tecnico,Propia,0
47,24,1119.98,0,131,175,Capital,Tecnico,Propia,0
87,26,2166.26,38,153,191,Capital,Tecnico,Propia,0
113,27,2097.4,0,155,211,Capital,Tecnico,Propia,0
156,44,2100,0,210,168,Capital,Tecnico,Propia,0
182,24,5050,44,148,209,Capital,Tecnico,Propia,0
193,52,2800,0,150,214,Capital,Tecnico,Propia,0
195,41,1787,36,182,204,Capital,Tecnico,Propia,0
218,25,1270.43,0,144,188,Capital,Tecnico,Propia,0
223,38,2800,0,122,213,Capital,Tecnico,Propia,0
